qpid	goid	ontology	desc	ARGOT_RSscore	ARGOT_RSPPV	ARGOT_RSrank	goclasscount
BJP76_RS02315	0005515	MF	protein binding	0.047079413	0.336205192	24	1
BJP76_RS02315	0019482	BP	beta-alanine metabolic process	0.142633285	0.359537426	32	1
BJP76_RS02320	0004068	MF	aspartate 1-decarboxylase activity	12.54834126	0.819051223	1	100
BJP76_RS02320	0006523	BP	alanine biosynthetic process	10.79732973	0.781816898	1	100
BJP76_RS02320	0005737	CC	cytoplasm	2.015206538	0.510822973	1	100
BJP76_RS02320	0015940	BP	pantothenate biosynthetic process	9.539187086	0.753158541	5	100
BJP76_RS02325	0004594	MF	pantothenate kinase activity	11.32183497	0.793268009	1	100
BJP76_RS02325	0015937	BP	coenzyme A biosynthetic process	9.027039761	0.740953871	1	100
BJP76_RS02325	0005737	CC	cytoplasm	2.015240621	0.510824716	1	100
BJP76_RS02325	0005524	MF	ATP binding	2.90148178	0.552029853	5	97
BJP76_RS02325	0046872	MF	metal ion binding	2.433058637	0.531186804	13	97
BJP76_RS02325	0016310	BP	phosphorylation	4.149390109	0.600473152	26	100
BJP76_RS02330	0004824	MF	lysine-tRNA ligase activity	11.02951039	0.786919461	1	100
BJP76_RS02330	0006430	BP	lysyl-tRNA aminoacylation	10.65283917	0.778613741	1	100
BJP76_RS02330	0005737	CC	cytoplasm	2.015257349	0.510825572	1	100
BJP76_RS02330	0000287	MF	magnesium ion binding	5.463332237	0.644087171	5	97
BJP76_RS02330	0005524	MF	ATP binding	2.988583176	0.555714778	9	100
BJP76_RS02330	0003676	MF	nucleic acid binding	2.194600565	0.519801956	23	100
BJP76_RS02335	0016746	MF	acyltransferase activity	5.072772494	0.631731291	1	99
BJP76_RS02335	0003677	MF	DNA binding	3.165728378	0.563047011	2	99
BJP76_RS02340	0016887	MF	ATP hydrolysis activity	4.444882507	0.610823563	1	97
BJP76_RS02340	0006508	BP	proteolysis	1.846853529	0.502025332	1	42
BJP76_RS02340	0009274	CC	peptidoglycan-based cell wall	0.109665886	0.3527842	1	1
BJP76_RS02340	0005829	CC	cytosol	0.068485243	0.342698383	3	1
BJP76_RS02340	0005886	CC	plasma membrane	0.026922294	0.328524437	5	1
BJP76_RS02340	0005524	MF	ATP binding	2.988595282	0.555715286	7	99
BJP76_RS02340	0006457	BP	protein folding	0.067040996	0.342295585	9	1
BJP76_RS02340	0008233	MF	peptidase activity	1.957337588	0.507841888	20	42
BJP76_RS02340	0042803	MF	protein homodimerization activity	0.097809815	0.350110662	27	1
BJP76_RS02340	0044183	MF	protein folding chaperone	0.083147769	0.346568935	29	1
BJP76_RS02345	0016020	CC	membrane	0.738695968	0.42949566	1	99
BJP76_RS02350	0016020	CC	membrane	0.738737677	0.429499183	1	99
BJP76_RS02355	0036424	MF	L-phosphoserine phosphatase activity	10.18368998	0.768060705	1	5
BJP76_RS02355	0016853	MF	isomerase activity	0.84436804	0.438123556	6	1
BJP76_RS02365	0030655	BP	beta-lactam antibiotic catabolic process	11.10700959	0.788610661	1	99
BJP76_RS02365	0008800	MF	beta-lactamase activity	10.75822137	0.780952046	1	99
BJP76_RS02365	0046677	BP	response to antibiotic	8.411541761	0.725818595	7	99
BJP76_RS02370	0004497	MF	monooxygenase activity	6.670121738	0.679701925	1	82
BJP76_RS02370	0016705	MF	"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen"	0.650601891	0.42181817	6	8
BJP76_RS02375	0016787	MF	hydrolase activity	2.029033694	0.511528911	1	90
BJP76_RS02375	0098869	BP	cellular oxidant detoxification	0.355209043	0.391238353	1	5
BJP76_RS02375	0019806	MF	bromide peroxidase activity	0.750780481	0.4305123	2	4
BJP76_RS02380	0000701	MF	purine-specific mismatch base pair DNA N-glycosylase activity	10.97293721	0.785681158	1	88
BJP76_RS02380	0006284	BP	base-excision repair	8.365802494	0.724672081	1	98
BJP76_RS02380	0003677	MF	DNA binding	3.165806881	0.563050214	8	98
BJP76_RS02380	0051539	MF	"4 iron, 4 sulfur cluster binding"	2.793416903	0.547380284	9	45
BJP76_RS02380	0046872	MF	metal ion binding	1.123002631	0.45857108	16	45
BJP76_RS02380	0140078	MF	class I DNA-(apurinic or apyrimidinic site) endonuclease activity	0.106314075	0.352043678	21	1
BJP76_RS02390	0016020	CC	membrane	0.738740763	0.429499443	1	96
BJP76_RS02395	0106408	MF	diadenylate cyclase activity	12.00878825	0.807871703	1	93
BJP76_RS02395	0019932	BP	second-messenger-mediated signaling	11.10333395	0.788530584	1	99
BJP76_RS02395	0006281	BP	DNA repair	5.396276775	0.641997968	2	99
BJP76_RS02395	0003677	MF	DNA binding	3.165817268	0.563050638	4	99
BJP76_RS02395	0005524	MF	ATP binding	2.988570385	0.555714241	5	99
BJP76_RS02400	0000725	BP	recombinational repair	9.719731239	0.757382541	1	98
BJP76_RS02400	0140664	MF	ATP-dependent DNA damage sensor activity	8.984696424	0.739929496	1	99
BJP76_RS02400	0003684	MF	damaged DNA binding	8.7324103	0.733775466	3	99
BJP76_RS02400	0016887	MF	ATP hydrolysis activity	4.536221539	0.613952874	7	99
BJP76_RS02400	0005524	MF	ATP binding	2.988579425	0.55571462	15	99
BJP76_RS02400	0006508	BP	proteolysis	0.34173596	0.389581287	22	8
BJP76_RS02400	0046872	MF	metal ion binding	2.506095001	0.534561047	23	99
BJP76_RS02400	0016310	BP	phosphorylation	0.044418245	0.335301824	26	1
BJP76_RS02400	0004176	MF	ATP-dependent peptidase activity	0.619352678	0.418970894	36	7
BJP76_RS02400	0004252	MF	serine-type endopeptidase activity	0.479108124	0.405204009	37	7
BJP76_RS02400	0016301	MF	kinase activity	0.046057761	0.335861476	43	1
BJP76_RS02405	0016020	CC	membrane	0.737540829	0.429398047	1	2
BJP76_RS02410	0009303	BP	rRNA transcription	14.95042365	0.850534585	1	1
BJP76_RS02410	0005515	MF	protein binding	5.111716433	0.632984209	1	1
BJP76_RS02415	0050518	MF	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase activity	11.95010528	0.806640781	1	100
BJP76_RS02415	0019288	BP	"isopentenyl diphosphate biosynthetic process, methylerythritol 4-phosphate pathway"	8.920838077	0.73838005	1	97
BJP76_RS02415	0016114	BP	terpenoid biosynthetic process	7.753508533	0.70901118	5	94
BJP76_RS02420	0008685	MF	"2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase activity"	11.88422127	0.805255204	1	100
BJP76_RS02420	0019288	BP	"isopentenyl diphosphate biosynthetic process, methylerythritol 4-phosphate pathway"	9.000909949	0.74032202	1	98
BJP76_RS02420	0046872	MF	metal ion binding	2.506041948	0.534558614	4	100
BJP76_RS02420	0016114	BP	terpenoid biosynthetic process	8.220606963	0.721011645	5	100
BJP76_RS02425	0004817	MF	cysteine-tRNA ligase activity	11.1666622	0.789908394	1	98
BJP76_RS02425	0006423	BP	cysteinyl-tRNA aminoacylation	10.79580738	0.781783262	1	98
BJP76_RS02425	0005737	CC	cytoplasm	1.995229565	0.509798768	1	98
BJP76_RS02425	0008270	MF	zinc ion binding	4.942807088	0.627514807	5	96
BJP76_RS02425	0005524	MF	ATP binding	2.958882405	0.554464361	10	98
BJP76_RS02430	0008173	MF	RNA methyltransferase activity	7.331450916	0.697852989	1	100
BJP76_RS02430	0001510	BP	RNA methylation	6.74319481	0.681750455	1	100
BJP76_RS02430	0005737	CC	cytoplasm	2.015244373	0.510824908	1	100
BJP76_RS02430	0006396	BP	RNA processing	4.58009095	0.615444655	6	100
BJP76_RS02430	0003723	MF	RNA binding	3.585411657	0.579638861	6	100
BJP76_RS02440	0016491	MF	oxidoreductase activity	2.627582992	0.540066602	1	33
BJP76_RS02440	0016020	CC	membrane	0.034107078	0.331515684	1	2
BJP76_RS02440	0050660	MF	flavin adenine dinucleotide binding	1.012366544	0.450795052	2	7
BJP76_RS02445	0006355	BP	regulation of DNA-templated transcription	3.413084588	0.572950254	1	96
BJP76_RS02445	0003677	MF	DNA binding	3.099631583	0.560335789	1	96
BJP76_RS02445	0016887	MF	ATP hydrolysis activity	1.530043307	0.484305023	3	30
BJP76_RS02445	0016987	MF	sigma factor activity	0.068869515	0.342804839	14	1
BJP76_RS02445	0006352	BP	DNA-templated transcription initiation	0.061512092	0.340711969	18	1
BJP76_RS02450	0015105	MF	arsenite transmembrane transporter activity	12.57972583	0.819694042	1	100
BJP76_RS02450	0015700	BP	arsenite transport	11.99634168	0.807610878	1	100
BJP76_RS02450	0005886	CC	plasma membrane	2.673785138	0.542126871	1	100
BJP76_RS02455	0016787	MF	hydrolase activity	2.256715917	0.522824808	1	64
BJP76_RS02460	0017168	MF	5-oxoprolinase (ATP-hydrolyzing) activity	12.59170674	0.819939223	1	97
BJP76_RS02460	0005975	BP	carbohydrate metabolic process	4.116642916	0.599303712	1	99
BJP76_RS02460	0005524	MF	ATP binding	2.929630075	0.553226675	4	97
BJP76_RS02465	0043190	CC	ATP-binding cassette (ABC) transporter complex	6.487677792	0.674537762	1	100
BJP76_RS02465	0004386	MF	helicase activity	4.532271728	0.613818207	1	71
BJP76_RS02465	0055085	BP	transmembrane transport	2.760504241	0.545946391	1	100
BJP76_RS02470	0016887	MF	ATP hydrolysis activity	4.48924455	0.6123474	1	99
BJP76_RS02470	0005524	MF	ATP binding	2.988551289	0.555713439	7	100
BJP76_RS02475	0030001	BP	metal ion transport	5.749478914	0.652861592	1	99
BJP76_RS02475	0046872	MF	metal ion binding	2.506070677	0.534559932	1	99
BJP76_RS02475	0005524	MF	ATP binding	0.029797452	0.329764335	5	1
BJP76_RS02475	0007155	BP	cell adhesion	0.254818658	0.37799633	7	4
BJP76_RS02480	0006355	BP	regulation of DNA-templated transcription	3.450970377	0.574434956	1	99
BJP76_RS02480	0003677	MF	DNA binding	3.165817347	0.563050641	1	100
BJP76_RS02490	0016627	MF	"oxidoreductase activity, acting on the CH-CH group of donors"	6.763795626	0.682325971	1	99
BJP76_RS02490	0050660	MF	flavin adenine dinucleotide binding	6.110446224	0.66362448	2	99
BJP76_RS02495	0003677	MF	DNA binding	3.165766079	0.563048549	1	100
BJP76_RS02510	0051537	MF	"2 iron, 2 sulfur cluster binding"	7.559589339	0.703923151	1	99
BJP76_RS02510	0016491	MF	oxidoreductase activity	2.916207654	0.552656695	4	99
BJP76_RS02510	0046872	MF	metal ion binding	2.506088392	0.534560744	5	99
BJP76_RS02515	0016627	MF	"oxidoreductase activity, acting on the CH-CH group of donors"	6.763767351	0.682325181	1	100
BJP76_RS02515	0050660	MF	flavin adenine dinucleotide binding	6.11042068	0.66362373	2	100
BJP76_RS02515	0004497	MF	monooxygenase activity	5.397477329	0.642035486	3	81
BJP76_RS02515	0016705	MF	"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen"	0.139078261	0.358849723	16	2
BJP76_RS02520	0016787	MF	hydrolase activity	2.232683827	0.521660278	1	99
BJP76_RS02525	0008198	MF	ferrous iron binding	11.28614244	0.792497286	1	100
BJP76_RS02525	0019439	BP	aromatic compound catabolic process	6.334504801	0.67014578	1	100
BJP76_RS02525	0051213	MF	dioxygenase activity	7.613021835	0.705331556	2	100
BJP76_RS02525	0008203	BP	cholesterol metabolic process	0.111405584	0.353164094	8	1
BJP76_RS02525	0016701	MF	"oxidoreductase activity, acting on single donors with incorporation of molecular oxygen"	0.683738573	0.424763682	12	8
BJP76_RS02525	0016042	BP	lipid catabolic process	0.075390774	0.344568116	12	1
BJP76_RS02530	0016646	MF	"oxidoreductase activity, acting on the CH-NH group of donors, NAD or NADP as acceptor"	8.703565518	0.733066222	1	100
BJP76_RS02530	0010181	MF	FMN binding	7.797410606	0.710154214	3	100
BJP76_RS02530	0004497	MF	monooxygenase activity	4.873657109	0.62524876	4	73
BJP76_RS02535	0016407	MF	acetyltransferase activity	8.101426051	0.71798282	1	100
BJP76_RS02535	0016410	MF	N-acyltransferase activity	1.033657501	0.452323313	7	11
BJP76_RS02540	0008483	MF	transaminase activity	6.952630317	0.687561049	1	100
BJP76_RS02540	0009058	BP	biosynthetic process	1.411323583	0.477196352	1	98
BJP76_RS02540	0030170	MF	pyridoxal phosphate binding	6.371458159	0.671210173	3	98
BJP76_RS02545	0016627	MF	"oxidoreductase activity, acting on the CH-CH group of donors"	6.763729076	0.682324113	1	99
BJP76_RS02545	0050660	MF	flavin adenine dinucleotide binding	6.110386103	0.663622714	2	99
BJP76_RS02550	0016627	MF	"oxidoreductase activity, acting on the CH-CH group of donors"	6.763728503	0.682324097	1	99
BJP76_RS02550	0050660	MF	flavin adenine dinucleotide binding	6.110385584	0.663622699	2	99
BJP76_RS02555	0016627	MF	"oxidoreductase activity, acting on the CH-CH group of donors"	6.76375921	0.682324954	1	99
BJP76_RS02555	0050660	MF	flavin adenine dinucleotide binding	6.110413326	0.663623514	2	99
BJP76_RS02560	0016874	MF	ligase activity	4.767151309	0.621726879	1	98
BJP76_RS02560	0001676	BP	long-chain fatty acid metabolic process	0.360199896	0.391844184	1	3
BJP76_RS02560	0140657	MF	ATP-dependent activity	0.123135377	0.355651625	8	3
BJP76_RS02565	0016627	MF	"oxidoreductase activity, acting on the CH-CH group of donors"	6.76376325	0.682325067	1	99
BJP76_RS02565	0050660	MF	flavin adenine dinucleotide binding	6.110416975	0.663623621	2	99
BJP76_RS02570	0004316	MF	3-oxoacyl-[acyl-carrier-protein] reductase (NADPH) activity	5.623691624	0.649031984	1	3
BJP76_RS02575	0006355	BP	regulation of DNA-templated transcription	3.485926873	0.57579765	1	100
BJP76_RS02575	0003677	MF	DNA binding	3.165784132	0.563049286	1	100
BJP76_RS02580	0016747	MF	"acyltransferase activity, transferring groups other than amino-acyl groups"	5.636620596	0.64942757	1	99
BJP76_RS02580	0006707	BP	cholesterol catabolic process	0.151939519	0.361298118	1	1
BJP76_RS02580	0052572	BP	response to host immune response	0.091203907	0.348550378	10	1
BJP76_RS02595	0018580	MF	nitronate monooxygenase activity	10.8668564	0.78335057	1	99
BJP76_RS02595	0051213	MF	dioxygenase activity	5.777968232	0.653723116	5	76
BJP76_RS02595	0004318	MF	enoyl-[acyl-carrier-protein] reductase (NADH) activity	0.117060326	0.354378844	8	1
BJP76_RS02600	0008410	MF	CoA-transferase activity	9.330000248	0.748214113	1	90
BJP76_RS02605	0008410	MF	CoA-transferase activity	10.13940591	0.767052139	1	100
BJP76_RS02610	0004300	MF	enoyl-CoA hydratase activity	7.975378085	0.714755137	1	15
BJP76_RS02610	0016853	MF	isomerase activity	1.242637741	0.466559758	5	5
BJP76_RS02620	0016491	MF	oxidoreductase activity	2.916200227	0.552656379	1	100
BJP76_RS02625	0016491	MF	oxidoreductase activity	2.916140395	0.552653836	1	100
BJP76_RS02635	0016747	MF	"acyltransferase activity, transferring groups other than amino-acyl groups"	5.636617809	0.649427485	1	99
BJP76_RS02640	0016705	MF	"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen"	6.815564784	0.683768364	1	97
BJP76_RS02640	0006707	BP	cholesterol catabolic process	0.146383528	0.360253666	1	1
BJP76_RS02640	0004497	MF	monooxygenase activity	6.670408356	0.679709981	2	97
BJP76_RS02640	0005506	MF	iron ion binding	6.376112713	0.671344023	3	97
BJP76_RS02640	0020037	MF	heme binding	5.430880102	0.643077692	4	97
BJP76_RS02650	0016627	MF	"oxidoreductase activity, acting on the CH-CH group of donors"	6.763763085	0.682325062	1	99
BJP76_RS02650	0050660	MF	flavin adenine dinucleotide binding	6.110416826	0.663623616	2	99
BJP76_RS02655	0003677	MF	DNA binding	3.165793463	0.563049667	1	71
BJP76_RS02665	0016747	MF	"acyltransferase activity, transferring groups other than amino-acyl groups"	5.636620687	0.649427573	1	100
BJP76_RS02685	0003824	MF	catalytic activity	0.662356381	0.422871427	1	100
BJP76_RS02690	0008774	MF	acetaldehyde dehydrogenase (acetylating) activity	12.81558013	0.824499373	1	99
BJP76_RS02690	0019439	BP	aromatic compound catabolic process	6.334501687	0.67014569	1	99
BJP76_RS02690	0051287	MF	NAD binding	6.631668356	0.678619415	4	99
BJP76_RS02695	0008701	MF	4-hydroxy-2-oxovalerate aldolase activity	14.05301761	0.845124445	1	99
BJP76_RS02695	0019439	BP	aromatic compound catabolic process	6.271521827	0.668324457	1	99
BJP76_RS02695	0030145	MF	manganese ion binding	8.460609887	0.727045092	3	98
BJP76_RS02700	0016020	CC	membrane	0.737479256	0.429392841	1	3
BJP76_RS02710	0008709	MF	cholate 7-alpha-dehydrogenase activity	8.964077706	0.739429811	1	1
BJP76_RS02710	0008670	MF	"2,4-dienoyl-CoA reductase (NADPH) activity"	6.525690704	0.675619665	2	1
BJP76_RS02715	0016740	MF	transferase activity	2.288698548	0.524365025	1	82
BJP76_RS02725	0008203	BP	cholesterol metabolic process	11.60107202	0.799256231	1	100
BJP76_RS02725	0051537	MF	"2 iron, 2 sulfur cluster binding"	7.559605407	0.703923575	1	100
BJP76_RS02725	0016705	MF	"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen"	6.815570678	0.683768528	2	100
BJP76_RS02725	0004497	MF	monooxygenase activity	6.670414124	0.679710144	3	100
BJP76_RS02725	0016042	BP	lipid catabolic process	7.850717701	0.7115378	5	100
BJP76_RS02725	0046872	MF	metal ion binding	2.506093719	0.534560989	7	100
BJP76_RS02730	0016740	MF	transferase activity	2.287948607	0.524329033	1	8
BJP76_RS02740	0016747	MF	"acyltransferase activity, transferring groups other than amino-acyl groups"	5.636623603	0.649427662	1	100
BJP76_RS02745	0016746	MF	acyltransferase activity	5.072916199	0.631735923	1	99
BJP76_RS02750	0003677	MF	DNA binding	3.16580464	0.563050123	1	80
BJP76_RS02755	0016705	MF	"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen"	6.815554217	0.683768071	1	100
BJP76_RS02755	0004497	MF	monooxygenase activity	0.070640759	0.343291734	4	1
BJP76_RS02760	0016831	MF	carboxy-lyase activity	6.93583029	0.687098205	1	97
BJP76_RS02765	0016705	MF	"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen"	6.815564201	0.683768348	1	98
BJP76_RS02765	0006707	BP	cholesterol catabolic process	0.142579525	0.35952709	1	1
BJP76_RS02765	0004497	MF	monooxygenase activity	6.670407785	0.679709965	2	98
BJP76_RS02765	0005506	MF	iron ion binding	6.376112168	0.671344007	3	98
BJP76_RS02765	0020037	MF	heme binding	5.430879638	0.643077678	4	98
BJP76_RS02770	0016874	MF	ligase activity	3.588180881	0.579745016	1	3
BJP76_RS02770	0005829	CC	cytosol	1.678157487	0.492797479	1	1
BJP76_RS02775	0004300	MF	enoyl-CoA hydratase activity	8.671210857	0.732269275	1	17
BJP76_RS02775	0016853	MF	isomerase activity	0.714481371	0.427433204	5	3
BJP76_RS02785	0016301	MF	kinase activity	4.30253674	0.605881929	1	100
BJP76_RS02785	0016310	BP	phosphorylation	4.149379603	0.600472778	1	100
BJP76_RS02790	0016831	MF	carboxy-lyase activity	7.017663254	0.689347469	1	99
BJP76_RS02790	0016787	MF	hydrolase activity	2.256736776	0.522825816	4	99
BJP76_RS02795	0009099	BP	valine biosynthetic process	8.812853254	0.735747257	1	97
BJP76_RS02795	0030976	MF	thiamine pyrophosphate binding	8.667181958	0.732169933	1	100
BJP76_RS02795	0009097	BP	isoleucine biosynthetic process	8.189404535	0.72022081	3	97
BJP76_RS02795	0000287	MF	magnesium ion binding	5.627760059	0.649156515	5	100
BJP76_RS02795	0016740	MF	transferase activity	2.265326749	0.523240556	10	99
BJP76_RS02800	0030655	BP	beta-lactam antibiotic catabolic process	11.21867428	0.791037083	1	47
BJP76_RS02800	0008800	MF	beta-lactamase activity	10.86637951	0.783340067	1	47
BJP76_RS02810	0016874	MF	ligase activity	4.082640874	0.598084527	1	18
BJP76_RS02810	0001676	BP	long-chain fatty acid metabolic process	2.289710563	0.524413585	1	4
BJP76_RS02810	0016020	CC	membrane	0.070429097	0.343233874	1	2
BJP76_RS02810	0004321	MF	fatty-acyl-CoA synthase activity	1.524915929	0.48400383	7	2
BJP76_RS02810	0140657	MF	ATP-dependent activity	0.782744184	0.433162551	9	4
BJP76_RS02815	0016627	MF	"oxidoreductase activity, acting on the CH-CH group of donors"	6.763750905	0.682324722	1	99
BJP76_RS02815	0050660	MF	flavin adenine dinucleotide binding	6.110405822	0.663623293	2	99
BJP76_RS02820	0016627	MF	"oxidoreductase activity, acting on the CH-CH group of donors"	6.763761173	0.682325009	1	98
BJP76_RS02820	0050660	MF	flavin adenine dinucleotide binding	6.110415099	0.663623566	2	98
